room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
5141135,1454,20676997,Shared room,NA,Belgium,Gent,Gent,9,4.5,2,1,NA,59,NA,Spacious shared apartment in Gent,2017/07/17 03:49:10,51.034197,3.714149,0101000020E6100000D2C43BC093B60D40874F3A9160844940
13128333,1454,46098805,Shared room,NA,Belgium,Brussel,Schaarbeek,2,0,2,1,NA,53,NA,appartement cosy,2017/07/17 03:49:09,50.869153,4.384435,0101000020E610000044C02154A9891140321CCF67406F4940
8298885,1454,30924336,Shared room,NA,Belgium,Brussel,Elsene,12,4,2,1,NA,46,NA,YOU'LL FEEL AT HOME!!!,2017/07/17 03:49:09,50.828293,4.37659,0101000020E6100000A80018CFA0811140BC404981056A4940
13822088,1454,81440431,Shared room,NA,Belgium,Oostende,Middelkerke,19,4.5,4,1,NA,56,NA,"studio douillet pour un séjour ""Low-budget""",2017/07/17 03:49:07,51.1905,2.822373,0101000020E610000042E8A04B38940640AAF1D24D62984940
18324301,1454,14294054,Shared room,NA,Belgium,Brussel,Anderlecht,5,5,2,1,NA,47,NA,NICE place..metro..tram. TGV..BUS.................,2017/07/17 03:49:07,50.839715,4.33385,0101000020E610000012143FC6DC551140F67AF7C77B6B4940
12664969,1454,68810179,Shared room,NA,Belgium,Brussel,Koekelberg,28,5,4,1,NA,60,NA,Chez Toi in Bruxelles,2017/07/17 03:49:06,50.859097,4.336969,0101000020E61000003410CB660E591140BD8BF7E3F66D4940
15452889,1454,99127166,Shared room,NA,Belgium,Gent,Gent,2,0,2,1,NA,41,NA,a day in the life of a beautifull home,2017/07/17 03:49:04,51.055076,3.746806,0101000020E610000011A7936C75F90D40B265F9BA0C874940
3911778,1454,3690027,Shared room,NA,Belgium,Brussel,Elsene,13,4,2,1,NA,36,NA,Calm Bruxellois area,2017/07/17 03:49:02,50.814246,4.384256,0101000020E6100000C72AA5677A8911400C73823639684940
14929414,1454,30624501,Shared room,NA,Belgium,Verviers,Baelen,2,0,8,1,NA,18,NA,"Ecurie du Bois Doré, dortoir agréable",2017/07/17 03:49:02,50.633197,5.950236,0101000020E61000006CED7DAA0ACD174071766B990C514940
8497852,1454,40513093,Shared room,NA,Belgium,Brussel,Etterbeek,57,4.5,3,1,NA,38,NA,Bel appartement cosy à partager,2017/07/17 03:49:01,50.837711,4.394056,0101000020E6100000992B836A83931140EE3F321D3A6B4940
19372053,1454,18715177,Shared room,NA,Belgium,Tournai,Brunehaut,1,0,4,1,NA,14,NA,Chambre 3/4 pers.dans ferme du vieux chateau,2017/07/17 03:49:01,50.517705,3.384048,0101000020E6100000F0C000C287120B40E3FC4D2844424940
19855549,1454,128685860,Shared room,NA,Belgium,Brussel,Etterbeek,0,0,2,1,NA,37,NA,Cosy & bright living room with comfy sleep options,2017/07/17 03:49:01,50.827489,4.384322,0101000020E61000008388D4B48B8911405E66D828EB694940
6772358,1454,34993608,Shared room,NA,Belgium,Gent,Gent,143,5,2,1,NA,28,NA,Couch-bed in Ghent,2017/07/17 03:49:01,51.03783,3.714062,0101000020E6100000E4874A2366B60D4062670A9DD7844940
13852832,1454,81817614,Shared room,NA,Belgium,Arlon,Arlon,0,0,1,1,NA,177,NA,Logement,2017/07/17 03:48:56,49.686412,5.830874,0101000020E6100000066344A2D05217407DCA3159DCD74840
11581251,1454,49968974,Shared room,NA,Belgium,Kortrijk,Waregem,1,0,4,1,NA,147,NA,Terrasappartement 62,2017/07/17 03:48:56,50.876171,3.401739,0101000020E6100000D238D4EFC2360B40105A0F5F26704940
3645177,1454,18411614,Shared room,NA,Belgium,Antwerpen,Boom,3,4.5,2,1,NA,177,NA,PRIVATE ROOM near TOMORROWLAND,2017/07/17 03:48:56,51.093157,4.380444,0101000020E610000073D6A71C938511405D328E91EC8B4940
12032748,1454,63713892,Shared room,NA,Belgium,Verviers,Büllingen,0,0,2,1,NA,129,NA,"Spacious, two-person room",2017/07/17 03:48:55,50.406102,6.264116,0101000020E6100000BE66B96C740E19408B6B7C26FB334940
12034268,1454,63713892,Shared room,NA,Belgium,Verviers,Büllingen,0,0,2,1,NA,140,NA,"Spacious, two-person room",2017/07/17 03:48:55,50.40801,6.262573,0101000020E61000001C40BFEFDF0C19407138F3AB39344940
427739,1454,1328011,Shared room,NA,Belgium,Gent,Gent,9,5,2,1,NA,141,NA,penthouse room + hammam + sauna,2017/07/17 03:48:55,51.051145,3.746296,0101000020E6100000BE1589096AF80D404D2D5BEB8B864940
14194882,1454,86071645,Shared room,NA,Belgium,Brussel,Sint-Jans-Molenbeek,0,0,5,1,NA,136,NA,Appartement,2017/07/17 03:48:55,50.861776,4.342785,0101000020E6100000C93CF207035F1140253D0CAD4E6E4940
19298546,1454,107330233,Shared room,NA,Belgium,Leuven,Rotselaar,1,0,2,1,NA,132,NA,"House with garden, 15min walk from Rock Werchter",2017/07/17 03:48:55,50.978064,4.69259,0101000020E610000085251E5036C512408EB27E33317D4940
12133666,1454,62134289,Shared room,NA,Belgium,Brugge,Jabbeke,0,0,1,1,NA,117,NA,Oud gemeentehuis,2017/07/17 03:48:53,51.18761,3.144082,0101000020E6100000C689AF76142709408733BF9A03984940
4419833,1454,22943117,Shared room,NA,Belgium,Ath,Ath,0,0,6,1,NA,106,NA,Chambre d'hôtes familiale,2017/07/17 03:48:53,50.628326,3.685758,0101000020E610000050C3B7B06E7C0D40FE9C82FC6C504940
15573750,1454,20497610,Shared room,NA,Belgium,Leuven,Leuven,3,5,1,1,NA,116,NA,The Cozy Duplex Shared Room in Leuven center,2017/07/17 03:48:53,50.878261,4.713825,0101000020E6100000D044D8F0F4DA1240172D40DB6A704940
1334575,1454,3508041,Shared room,NA,Belgium,Tongeren,Voeren,13,4.5,2,1,NA,106,NA,"Voerstreek, B&B in natural area, near river, 2p,br",2017/07/17 03:48:53,50.756546,5.718163,0101000020E6100000FBC9181F66DF1640B6F5D37FD6604940
5080373,1454,7296803,Shared room,NA,Belgium,Leuven,Leuven,4,5,2,1,NA,117,NA,Rock Werchter 2 Couches,2017/07/17 03:48:53,50.881494000000004,4.691884,0101000020E6100000AE80423D7DC4124064CF9ECBD4704940
18792208,1454,105250039,Shared room,NA,Belgium,Brussel,Anderlecht,0,0,1,1,NA,95,NA,Sunny and cosy apartment near railway station,2017/07/17 03:48:52,50.838564,4.33206,0101000020E6100000323D6189075411402DCDAD10566B4940
12953046,1454,70672177,Shared room,NA,Belgium,Turnhout,Kasterlee,3,5,4,1,NA,95,NA,"LICHTAART : bos, gezin, Kempen, Bobbejaanland",2017/07/17 03:48:52,51.228119,4.930936,0101000020E61000001DAD6A4947B91340514CDE00339D4940
19240451,1454,134592506,Shared room,NA,Belgium,Brussel,Vorst,0,0,1,1,NA,89,NA,Good location and nice people,2017/07/17 03:48:52,50.818697,4.341872,0101000020E610000026AC8DB1135E1140AA2A3410CB684940
18127715,1454,95088200,Shared room,NA,Belgium,Brussel,Brussel,0,0,2,1,NA,90,NA,This is my share room,2017/07/17 03:48:52,50.898311,4.336556,0101000020E61000001E17D522A25811408B51D7DAFB724940
2819790,1454,4261413,Shared room,NA,Belgium,Antwerpen,Antwerpen,22,4,10,1,NA,99,NA,Bohemian Stay with Bites & drinks! Till midnight!,2017/07/17 03:48:52,51.200558,4.433329,0101000020E61000002FA2ED98BABB1140C07971E2AB994940
13359912,1454,12465353,Shared room,NA,Belgium,Brugge,Brugge,6,4.5,4,1,NA,95,NA,Theo's house (7min walk to the city center),2017/07/17 03:48:52,51.203088,3.244146,0101000020E6100000FF976BD102F40940E31A9FC9FE994940
19011766,1454,132640448,Shared room,NA,Belgium,Dinant,Dinant,0,0,2,1,NA,89,NA,"share an artistic location, central & very quiet!",2017/07/17 03:48:52,50.257686,4.91404,0101000020E610000080F10C1AFAA713408B51D7DAFB204940
18400286,1454,52947028,Shared room,NA,Belgium,Nivelles,Hélécine,1,0,6,1,NA,100,NA,One bed for a night  ( entre Bruxelles et liege ),2017/07/17 03:48:52,50.745111,4.934819,0101000020E6100000BBB7223141BD1340E77118CC5F5F4940
6618531,1454,5011771,Shared room,NA,Belgium,Tongeren,Lanaken,0,0,2,1,NA,79,NA,Great furnished duplex in house,2017/07/17 03:48:49,50.877988,5.633104,0101000020E6100000FDDD3B6A4C881640E62329E961704940
5295379,1454,27422858,Shared room,NA,Belgium,Brussel,Sint-Gillis,0,0,2,1,NA,70,NA,Bel appartement avec Jardin,2017/07/17 03:48:49,50.827729,4.347191,0101000020E6100000B5DC990986631140B3791C06F3694940
305254,1454,1570335,Shared room,NA,Belgium,Brussel,Elsene,0,0,2,1,NA,65,NA,Charmful furnished studio Brussels,2017/07/17 03:48:49,50.824599,4.365674,0101000020E610000072FDBB3E737611403BA8C4758C694940
17101078,1454,98862781,Shared room,NA,Belgium,Brussel,Brussel,0,0,1,1,NA,68,NA,"1, Galerie Ravenstein",2017/07/17 03:48:49,50.845692,4.360315,0101000020E61000007008556AF6701140923EADA23F6C4940
6922628,1454,35404169,Shared room,NA,Belgium,Antwerpen,Antwerpen,1,0,4,1,NA,71,NA,Nice spot in the center of Antwerp,2017/07/17 03:48:49,51.209321,4.405143,0101000020E610000035D07CCEDD9E1140DAAED007CB9A4940
6071151,1454,31088775,Shared room,NA,Belgium,Leuven,Leuven,2,0,1,1,NA,82,NA,Leuven Apartment near KU and IMEC,2017/07/17 03:48:49,50.874569,4.695641,0101000020E6100000E606431D56C81240378C82E0F16F4940
776659,1454,4095924,Shared room,NA,Belgium,Verviers,Plombières,11,4.5,3,1,NA,70,NA,Paris • New York • HOMBOURG • Tokyo,2017/07/17 03:48:49,50.723447,5.920079,0101000020E61000000FF27A3029AE1740D5B14AE9995C4940
7264367,1454,4261413,Shared room,NA,Belgium,Antwerpen,Antwerpen,15,3.5,16,1,NA,71,NA,BOHEMIAN HOUSE ANTWERP,2017/07/17 03:48:49,51.199798,4.432769,0101000020E6100000F8E3F6CB27BB114032E719FB92994940
9872230,1454,4261413,Shared room,NA,Belgium,Antwerpen,Antwerpen,0,0,16,1,NA,71,NA,Simple Reunion-Sleep-Over Antwerpen,2017/07/17 03:48:49,51.199858,4.431762,0101000020E6100000499F56D11FBA114007EC6AF294994940
9374612,1454,29358485,Shared room,NA,Belgium,Brussel,Ukkel,0,0,2,1,NA,82,NA,Cosy & Charming Apartment in Uccle,2017/07/17 03:48:49,50.803101,4.330031,0101000020E61000002AAA7EA5F351114044317903CC664940
16487370,1454,68539938,Shared room,NA,Belgium,Mechelen,Mechelen,5,5,2,1,NA,64,NA,Private room(s) in cosy townhouse near downtown,2017/07/17 03:48:49,51.018214,4.475771,0101000020E6100000768A558330E71140282A1BD654824940
14904339,1454,15277691,Shared room,NA,Belgium,Namur,Gembloux,1,0,6,1,NA,64,NA,3 chambres au centre historique de Gembloux,2017/07/17 03:48:49,50.562263,4.693185,0101000020E6100000A04FE449D2C512401C60E63BF8474940
10134272,1454,34417501,Shared room,NA,Belgium,Brussel,Elsene,2,0,1,1,NA,82,NA,Appartement in Flagey,2017/07/17 03:48:49,50.82832,4.366101,0101000020E6100000AF21382EE3761140B54FC763066A4940
5369431,1454,23739290,Shared room,NA,Belgium,Brussel,Sint-Gillis,0,0,1,1,NA,47,NA,NA,2017/07/17 03:48:47,50.832628,4.341818,0101000020E61000008CBCAC89055E1140F0DDE68D936A4940
14269765,1454,16236786,Shared room,NA,Belgium,Brussel,Watermaal-Bosvoorde,2,0,2,1,NA,46,NA,"Chambre avec mezzanine ,cimetière d'IXL",2017/07/17 03:48:47,50.813049,4.392019,0101000020E61000007BA4C16D6D911140D38558FD11684940
9428708,1454,48874512,Shared room,NA,Belgium,Liege,Beyne-Heusay,1,0,3,1,NA,47,NA,Au bout du monde,2017/07/17 03:48:46,50.626016,5.669507,0101000020E6100000B5C5353E93AD1640E962D34A21504940
18412932,1454,127528046,Shared room,NA,Belgium,Brussel,Etterbeek,0,0,2,1,NA,47,NA,Nice room for nice people,2017/07/17 03:48:46,50.840268,4.398018,0101000020E610000098E0D407929711400BF0DDE68D6B4940
15867878,1454,102860746,Shared room,NA,Belgium,Oostende,Oostende,1,0,4,1,NA,59,NA,Studio Oostende Oosthinder budget,2017/07/17 03:48:46,51.227985,2.909811,0101000020E6100000155454FD4A470740417DCB9C2E9D4940
8669953,1454,30717079,Shared room,NA,Belgium,Halle-Vilvoorde,Kraainem,0,0,2,1,NA,53,NA,Brussels Homestay,2017/07/17 03:48:46,50.861061,4.462216,0101000020E610000072C0AE264FD91140376E313F376E4940
6137734,1454,18277048,Shared room,NA,Belgium,Mechelen,Willebroek,2,0,4,1,NA,59,NA,GARDEN to camp during TML (price= for 1 person!),2017/07/17 03:48:46,51.058433,4.375601,0101000020E61000002C616D8C9D801140EB0088BB7A874940
13917474,1454,43789555,Shared room,NA,Belgium,Liege,Liege,2,0,2,1,NA,53,NA,logement au centre de liége prés  de médiacite,2017/07/17 03:48:46,50.626256,5.591142,0101000020E61000000A2B1554545D16403E76172829504940
15325813,1454,27403494,Shared room,NA,Belgium,Gent,Gent,1,0,1,1,NA,42,NA,Room on 12th floor near station & center of Ghent,2017/07/17 03:48:44,51.071604,3.738945,0101000020E61000007E5704FF5BE90D40A321E3512A894940
18855915,1454,6484100,Shared room,NA,Belgium,Virton,Chiny,0,0,4,1,NA,53,NA,Relaxing house,2017/07/17 03:48:44,49.692007,5.376605,0101000020E6100000520ABABDA481154031CD74AF93D84840
19257027,1454,2610393,Shared room,NA,Belgium,Turnhout,Mol,1,0,4,1,NA,47,NA,Place to sleep in center of Mol,2017/07/17 03:48:44,51.191173,5.117984,0101000020E610000018CE35CCD078144069705B5B78984940
11984885,1454,34285292,Shared room,NA,Belgium,Brussel,Schaarbeek,0,0,2,1,NA,47,NA,Just a living room with 2 sofa's,2017/07/17 03:48:44,50.850668,4.394058,0101000020E61000009FE8BAF0839311407AE063B0E26C4940
7982955,1454,21001470,Shared room,NA,Belgium,Brussel,Sint-Lambrechts-Woluwe,0,0,1,1,NA,53,NA,Tineland with high-quality service,2017/07/17 03:48:44,50.84691,4.41669,0101000020E6100000ED478AC8B0AA1140E353008C676C4940
2289786,1454,11696235,Shared room,NA,Belgium,Antwerpen,Niel,3,4.5,10,1,NA,41,NA,Perfect Location during events,2017/07/17 03:48:43,51.102641,4.350545,0101000020E6100000F41ABB44F5661140471D1D57238D4940
17822696,1454,96377168,Shared room,NA,Belgium,Verviers,Theux,2,0,2,1,NA,44,NA,Résidence du Wayai,2017/07/17 03:48:43,50.487375,5.833757,0101000020E61000008A3E1F65C4551740AAF1D24D623E4940
19644516,1454,64860969,Shared room,NA,Belgium,Mechelen,Willebroek,0,0,2,1,NA,58,NA,A nice comfie bed in a warm familie home.,2017/07/17 03:48:43,51.059127,4.381346,0101000020E610000077D7D9907F861140C1A7397991874940
2403914,1454,11696235,Shared room,NA,Belgium,Antwerpen,Niel,2,0,4,1,NA,47,NA,Perfect for Party people,2017/07/17 03:48:43,51.102596,4.356281,0101000020E6100000A5BE2CEDD46C1140A759A0DD218D4940
3503685,1454,4369184,Shared room,NA,Belgium,Brussel,Brussel,14,5,2,1,NA,53,NA,Lovely flat Grand Place,2017/07/17 03:48:43,50.845459,4.351837,0101000020E61000004C1762F547681140EF8D2100386C4940
1334717,1454,3508041,Shared room,NA,Belgium,Tongeren,Voeren,14,4,2,1,NA,47,NA,"Blue Room1 near Maastricht, 2p",2017/07/17 03:48:43,50.756035,5.718123,0101000020E61000008A05BEA25BDF1640D0D03FC1C5604940
7479719,1454,37665177,Shared room,NA,Belgium,Mechelen,Willebroek,1,0,4,1,NA,41,NA,Close tot Antwerpen and brussels,2017/07/17 03:48:43,51.080782,4.398912,0101000020E610000085ED27637C981140800D8810578A4940
5609860,1454,29082746,Shared room,NA,Belgium,Nivelles,Rixensart,4,4.5,2,1,NA,44,NA,Chambre dans maison à la campagne,2017/07/17 03:48:43,50.709505,4.53497,0101000020E61000004F5DF92CCF2312409BAC510FD15A4940
17306887,1454,45269039,Shared room,NA,Belgium,Mons,Mons,0,0,2,1,NA,43,NA,Chambre partagée dans Maison unifamilialle,2017/07/17 03:48:43,50.470363,3.917261,0101000020E6100000882B67EF8C560F40CD1FD3DA343C4940
8422305,1454,44356910,Shared room,NA,Belgium,Oostende,Middelkerke,12,4.5,2,1,NA,41,NA,Nice studio beach view (shared),2017/07/17 03:48:43,51.188765,2.817301,0101000020E61000009FE74F1BD589064091D0967329984940
19539445,1454,37177571,Shared room,NA,Belgium,Brussel,Elsene,0,0,2,1,NA,59,NA,Cute Ixelles Apartment,2017/07/17 03:48:43,50.822804,4.380201,0101000020E610000040A03369538511404D8237A451694940
11683593,1454,62067563,Shared room,NA,Belgium,Brussel,Brussel,56,4,2,1,NA,47,NA,Room in a central located apartment,2017/07/17 03:48:43,50.841167,4.344604,0101000020E61000007C48F8DEDF601140BABC395CAB6B4940
19267790,1454,95278835,Shared room,NA,Belgium,Brussel,Sint-Pieters-Woluwe,7,5,3,1,NA,47,NA,Nice place to chill and sleep near Europe HQ!,2017/07/17 03:48:43,50.829286,4.412258,0101000020E6100000B60E0EF626A61140ED832C0B266A4940
13870594,1454,14004532,Shared room,NA,Belgium,Antwerpen,Antwerpen,9,4.5,2,1,NA,53,NA,Cathedral view & breakfast in the heart of Antwerp,2017/07/17 03:48:43,51.220199,4.400481,0101000020E610000071ADF6B0179A114053CE177B2F9C4940
17991836,1454,123592109,Shared room,NA,Belgium,Mechelen,Mechelen,20,4.5,4,1,NA,59,NA,"Knusse , originele PIPOWAGEN voor max. 4 personen",2017/07/17 03:48:43,51.00975,4.492005,0101000020E6100000B9DFA128D0F711406891ED7C3F814940
15563196,1454,97015776,Shared room,NA,Belgium,Brussel,Sint-Lambrechts-Woluwe,7,4,1,1,NA,30,NA,"Appart Woluwe  belle vue , parking",2017/07/17 03:48:42,50.852141,4.438252,0101000020E61000005AA0DD21C5C01140564ACFF4126D4940
15138720,1454,47235724,Shared room,NA,Belgium,Brussel,Sint-Agatha-Berchem,1,0,2,1,NA,34,NA,Chambre partagée dans quartier calme et verdoyant,2017/07/17 03:48:42,50.864971,4.29354,0101000020E61000007845F0BF952C1140847EA65EB76E4940
14481075,1454,33267226,Shared room,NA,Belgium,Brussel,Sint-Gillis,8,4.5,1,1,NA,18,NA,Canapé in my living room,2017/07/17 03:48:42,50.825195,4.34816,0101000020E6100000F819170E846411404FE960FD9F694940
15453651,1454,26600569,Shared room,NA,Belgium,Brussel,Brussel,10,4.5,1,1,NA,30,NA,Double bed in gorgeous studio - ladies only,2017/07/17 03:48:40,50.833097,4.354398,0101000020E61000003C122F4FE76A1140A7B228ECA26A4940
6504321,1454,1243309,Shared room,NA,Belgium,Brussel,Schaarbeek,0,0,1,1,NA,30,NA,Canapé-lit in a cosy place,2017/07/17 03:48:40,50.854061,4.399657,0101000020E61000004B7842AF3F99114000E5EFDE516D4940
8209254,1454,30717079,Shared room,NA,Belgium,Halle-Vilvoorde,Kraainem,5,5,5,1,NA,41,NA,Brussels Home Stay,2017/07/17 03:48:40,50.862168,4.46385,0101000020E610000097FF907EFBDA114030D461855B6E4940
16453691,1454,107930299,Shared room,NA,Belgium,Verviers,Spa,0,0,1,1,NA,11,NA,Chambre à Spa,2017/07/17 03:48:39,50.492239,5.864973,0101000020E610000029B16B7BBB7517406A6803B0013F4940
16307457,1454,94167816,Shared room,NA,Belgium,Tongeren,Lanaken,3,5,1,1,NA,35,NA,Gezellige lichte 1pers zolderkamer,2017/07/17 03:48:37,50.88294,5.607594,0101000020E6100000B9FB1C1F2D6E1640452A8C2D04714940
16626065,1454,109800860,Shared room,NA,Belgium,Brussel,Elsene,1,0,1,1,NA,35,NA,Cozy room (living room) near Flagey,2017/07/17 03:48:37,50.820563,4.377984,0101000020E610000022A5D93C0E83114061A7583508694940
14264551,1454,51905301,Shared room,NA,Belgium,Brussel,Elsene,12,4,1,1,NA,26,NA,Apartment with cosy garden close to the centre,2017/07/17 03:48:37,50.828198,4.36876,0101000020E6100000B64AB0389C7911406A4E5E64026A4940
13879762,1454,49439984,Shared room,NA,Belgium,Soignies,Soignies,1,0,1,1,NA,22,NA,"Chambre pour étudiant, stagiaire",2017/07/17 03:48:37,50.572223,4.072722,0101000020E610000081CCCEA2774A10406F826F9A3E494940
12424835,1454,67203763,Shared room,NA,Belgium,Brussel,Brussel,0,0,2,1,NA,40,NA,Nice City Center room,2017/07/17 03:48:37,50.849488,4.346491,0101000020E6100000F06E6589CE621140172CD505BC6C4940
12032916,1454,43233810,Shared room,NA,Belgium,Gent,Gent,14,4.5,16,1,NA,23,NA,Sport Gent Hostel for groups,2017/07/17 03:48:35,51.047007,3.702596,0101000020E61000004167D2A6EA9E0D406FD74B5304864940
12101635,1454,10486041,Shared room,NA,Belgium,Leuven,Leuven,2,0,6,1,NA,39,NA,festival werchter solution,2017/07/17 03:48:35,50.88173,4.698613,0101000020E6100000E63DCE3461CB124077F35487DC704940
10625332,1454,54840206,Shared room,NA,Belgium,Brussel,Vorst,15,5,1,1,NA,30,NA,Canapé lit dans le salon cosy,2017/07/17 03:48:35,50.810707,4.325516,0101000020E6100000884CF910544D1140B3D1393FC5674940
12424357,1454,67203763,Shared room,NA,Belgium,Brussel,Brussel,0,0,1,1,NA,40,NA,Nice Very  City Center Room,2017/07/17 03:48:35,50.849088,4.345572,0101000020E61000003BA759A0DD61114089B663EAAE6C4940
3710876,1454,18917692,Shared room,NA,Belgium,Antwerpen,Antwerpen,15,3.5,3,1,NA,35,NA,comfortable room,2017/07/17 03:48:34,51.232425,4.424612,0101000020E6100000E4F4F57CCDB21140EBE2361AC09D4940
10128019,1454,1468299,Shared room,NA,Belgium,Antwerpen,Antwerpen,13,5,2,1,NA,31,NA,Cosy and light apartment,2017/07/17 03:48:34,51.22153,4.436017,0101000020E610000008008E3D7BBE11409C8A54185B9C4940
7186272,1454,37648180,Shared room,NA,Belgium,Brussel,Etterbeek,66,4.5,2,1,NA,24,NA,7min2 BXL from EU-area,2017/07/17 03:48:34,50.830768,4.399746,0101000020E6100000C8D3F203579911401B48179B566A4940
19242190,1454,26062041,Shared room,NA,Belgium,Aalst,Denderleeuw,0,0,10,1,NA,11,NA,bon prix 20 min Bruxelles chambre partagée 4 Pers,2017/07/17 03:48:34,50.892246,4.07883,0101000020E610000054C6BFCFB850104050FEEE1D35724940
17128648,1454,97955907,Shared room,NA,Belgium,Verviers,Welkenraedt,1,0,2,1,NA,18,NA,Chambre à 400 m de centre de Welkenreadt,2017/07/17 03:48:33,50.658943,5.968254,0101000020E61000007EE200FA7DDF1740CD76853E58544940
10079396,1454,51719652,Shared room,NA,Belgium,Brussel,Sint-Lambrechts-Woluwe,0,0,2,1,NA,26,NA,chambre à partager ds appartement,2017/07/17 03:48:33,50.848244,4.410366,0101000020E6100000B48F15FC36A411409D836742936C4940
16775210,1454,64870905,Shared room,NA,Belgium,Brussel,Evere,4,4,1,1,NA,23,NA,Comfy Single Bed//Only Men,2017/07/17 03:48:33,50.877402,4.401827,0101000020E610000063997E89789B1140F5B86FB54E704940
19794790,1454,70173984,Shared room,NA,Belgium,Brussel,Elsene,0,0,2,1,NA,23,NA,Big room near beautiful lake,2017/07/17 03:48:33,50.825696,4.377366,0101000020E6100000467D923B6C82114011381268B0694940
15459733,1454,64870905,Shared room,NA,Belgium,Brussel,Evere,15,4,1,1,NA,19,NA,BİG BED Next Terrasse // Only Man,2017/07/17 03:48:33,50.879314,4.402166,0101000020E6100000A7406667D19B11401D75745C8D704940
2533747,1454,10862281,Shared room,NA,Belgium,Brussel,Oudergem,75,4.5,5,1,NA,39,NA,Cure de Jeûne sec ou à l'eau argile,2017/07/17 03:48:33,50.815522,4.419757,0101000020E61000007B116DC7D4AD114092955F0663684940
16486024,1454,64870905,Shared room,NA,Belgium,Brussel,Evere,4,4.5,1,1,NA,19,NA,Comfy//only man,2017/07/17 03:48:33,50.877342,4.401442,0101000020E61000009DF6949C139B114020B41EBE4C704940
19082765,1454,64870905,Shared room,NA,Belgium,Brussel,Evere,0,0,1,1,NA,19,NA,ONLY MAN//Becha,2017/07/17 03:48:33,50.879197,4.403794,0101000020E6100000BB48A12C7C9D1140E3DEFC8689704940
13838407,1454,81635541,Shared room,NA,Belgium,Brussel,Schaarbeek,4,4,2,1,NA,26,NA,Budget Loft/Duplex in Brussels 1,2017/07/17 03:48:33,50.857654,4.380993,0101000020E61000000C056C07238611404CA4349BC76D4940
15459583,1454,64870905,Shared room,NA,Belgium,Brussel,Evere,5,4.5,1,1,NA,19,NA,Simple and calm // Only Men,2017/07/17 03:48:31,50.877674,4.401905,0101000020E61000004165FCFB8C9B11405646239F57704940
18365341,1454,89886436,Shared room,NA,Belgium,Oudenaarde,Horebeke,4,4.5,3,1,NA,24,NA,Charming place in Flanders,2017/07/17 03:48:31,50.834343,3.69184,0101000020E61000006284F068E3880D40C1525DC0CB6A4940
18303344,1454,119596943,Shared room,NA,Belgium,Brussel,Oudergem,15,5,1,1,NA,22,NA,A shared studio near subway,2017/07/17 03:48:31,50.81878,4.402996,0101000020E6100000DEACC1FBAA9C1140374F75C8CD684940
13856670,1454,81635541,Shared room,NA,Belgium,Brussel,Schaarbeek,4,5,2,1,NA,24,NA,Budget Summer Loft/Duplex in Brussels 2,2017/07/17 03:48:31,50.857452,4.383156,0101000020E61000009010E50B5A881140E5F1B4FCC06D4940
13846466,1454,81738513,Shared room,NA,Belgium,Brussel,Watermaal-Bosvoorde,0,0,1,1,NA,30,NA,Room for student or guest,2017/07/17 03:48:31,50.810999,4.392969,0101000020E6100000075E2D77669211405B0BB3D0CE674940
5208612,1454,871030,Entire home/apt,NA,Belgium,Brussel,Brussel,3,3.5,4,1,NA,125,NA,"Elegant 1Bedroom, 84 sqm. + Central",2017/07/17 02:10:48,50.848903,4.354452,0101000020E6100000D6011077F56A1140F73C7FDAA86C4940
5867005,1454,27574682,Entire home/apt,NA,Belgium,Brussel,Sint-Pieters-Woluwe,16,4.5,5,3,NA,136,NA,Very quite and cosy apartment.,2017/07/17 02:10:47,50.838982,4.452012,0101000020E61000002499D53BDCCE114062F71DC3636B4940
16234918,1454,16235194,Entire home/apt,NA,Belgium,Brussel,Elsene,0,0,4,1,NA,133,NA,Big bright apartment in lively area,2017/07/17 02:10:46,50.837394,4.361745,0101000020E610000051F701486D721140EEEE01BA2F6B4940
627461,1454,3114959,Entire home/apt,NA,Belgium,Brussel,Sint-Gillis,12,4.5,4,2,NA,115,NA,Beautiful apartment - Louise's area,2017/07/17 02:02:09,50.83318,4.351842,0101000020E6100000DB6FED444968114034D769A4A56A4940
4029308,1454,5647375,Entire home/apt,NA,Belgium,Arlon,Aubange,2,0,4,2,NA,106,NA,Grand Duplex à 150 m du Luxembourg,2017/07/17 02:01:25,49.562024,5.83596,0101000020E6100000800EF3E50558174097C80567F0C74840
4964759,1454,25593279,Entire home/apt,NA,Belgium,Brussel,Sint-Lambrechts-Woluwe,0,0,4,1,NA,105,NA,Mega appartement pour un séjour inoubliable,2017/07/17 01:48:09,50.849244,4.413822,0101000020E6100000147651F4C0A7114080290307B46C4940
19886292,1454,133137909,Entire home/apt,NA,Belgium,Halle-Vilvoorde,Kraainem,0,0,4,1,NA,124,NA,studio with terrace in quiet & green environment,2017/07/17 01:42:46,50.821886,4.482307,0101000020E61000000987DEE2E1ED11402785798F33694940
15651530,1454,20624591,Entire home/apt,NA,Belgium,Brussel,Brussel,5,5,4,0,NA,89,NA,Beautiful Parisian style apt. right off Av. Louise,2017/07/17 01:39:46,50.832191,4.35716,0101000020E6100000E8C1DD59BB6D11404583143C856A4940
